topicId,rank,docId,filename
6,26,24,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch2.txt
6,27,33,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_wateroflife.txt
6,28,32,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_snowdrop.txt
6,29,10,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch15.txt
6,30,18,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/conrad_secret_ch1.txt
6,31,15,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch1.txt
6,32,3,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch40.txt
6,33,7,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch27.txt
6,34,11,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch2.txt
6,35,5,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch1.txt
6,36,2,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch2.txt
6,37,23,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch1.txt
6,38,6,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch2.txt
6,39,4,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch50.txt
6,40,26,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch73.txt
6,41,16,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch77.txt
6,42,8,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch41.txt
6,43,1,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch1.txt
7,1,4,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch50.txt
7,2,8,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch41.txt
7,3,7,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch27.txt
7,4,6,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch2.txt
7,5,5,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch1.txt
7,6,3,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch40.txt
7,7,30,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch23.txt
7,8,19,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/conrad_secret_ch2.txt
7,9,20,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_caseofidentity.txt
7,10,22,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_scandalbohemia.txt
7,11,1,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch1.txt
7,12,38,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch1.txt
7,13,2,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch2.txt
7,14,26,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch73.txt
7,15,21,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_redheadedleague.txt
7,16,40,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch2.txt
7,17,23,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch1.txt
7,18,9,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch1.txt
7,19,18,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/conrad_secret_ch1.txt
7,20,39,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch15.txt
7,21,29,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch2.txt
7,22,10,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch15.txt
7,23,32,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_snowdrop.txt
7,24,24,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch2.txt
7,25,14,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch0.txt
7,26,13,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_angels_ch2_4.txt
7,27,42,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/stevenson_treasure_ch1.txt
7,28,27,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch1.txt
7,29,25,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch48.txt
7,30,15,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch1.txt
7,31,11,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch2.txt
7,32,33,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_wateroflife.txt
7,33,12,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_angels_ch1.txt
7,34,37,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch2.txt
7,35,31,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_hanselgretel.txt
7,36,41,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch21.txt
7,37,17,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch92.txt
7,38,28,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch18.txt
7,39,36,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch14.txt
7,40,43,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/stevenson_treasure_ch2.txt
7,41,35,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch12.txt
7,42,16,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch77.txt
7,43,34,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch1.txt
8,1,33,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_wateroflife.txt
8,2,22,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_scandalbohemia.txt
8,3,21,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_redheadedleague.txt
8,4,19,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/conrad_secret_ch2.txt
8,5,43,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/stevenson_treasure_ch2.txt
8,6,20,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_caseofidentity.txt
8,7,42,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/stevenson_treasure_ch1.txt
8,8,32,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_snowdrop.txt
8,9,40,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch2.txt
8,10,31,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_hanselgretel.txt
8,11,25,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch48.txt
8,12,38,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch1.txt
8,13,26,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch73.txt
8,14,28,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch18.txt
8,15,14,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch0.txt
8,16,27,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch1.txt
8,17,8,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch41.txt
8,18,35,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch12.txt
8,19,30,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch23.txt
8,20,23,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch1.txt
8,21,3,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch40.txt
8,22,39,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch15.txt
8,23,24,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch2.txt
8,24,7,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch27.txt
8,25,41,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch21.txt
8,26,10,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch15.txt
8,27,4,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch50.txt
8,28,12,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_angels_ch1.txt
8,29,37,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch2.txt
8,30,13,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_angels_ch2_4.txt
8,31,34,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch1.txt
8,32,18,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/conrad_secret_ch1.txt
8,33,17,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch92.txt
8,34,11,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch2.txt
8,35,36,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch14.txt
8,36,9,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch1.txt
8,37,6,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch2.txt
8,38,5,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch1.txt
8,39,16,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch77.txt
8,40,2,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch2.txt
8,41,15,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch1.txt
8,42,1,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch1.txt
8,43,29,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch2.txt
9,1,22,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_scandalbohemia.txt
9,2,30,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch23.txt
9,3,23,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch1.txt
9,4,29,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch2.txt
9,5,27,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch1.txt
9,6,20,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_caseofidentity.txt
9,7,28,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch18.txt
9,8,21,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_redheadedleague.txt
9,9,19,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/conrad_secret_ch2.txt
9,10,39,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch15.txt
9,11,38,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch1.txt
9,12,42,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/stevenson_treasure_ch1.txt
9,13,10,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch15.txt
9,14,40,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch2.txt
9,15,25,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch48.txt
9,16,15,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch1.txt
9,17,8,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch41.txt
9,18,24,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch2.txt
9,19,12,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_angels_ch1.txt
9,20,11,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch2.txt
9,21,36,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch14.txt
9,22,26,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch73.txt
9,23,18,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/conrad_secret_ch1.txt
9,24,7,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch27.txt
9,25,35,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch12.txt
9,26,32,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_snowdrop.txt
9,27,9,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch1.txt
9,28,3,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch40.txt
9,29,43,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/stevenson_treasure_ch2.txt
9,30,14,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch0.txt
9,31,13,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_angels_ch2_4.txt
9,32,41,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch21.txt
9,33,37,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch2.txt
9,34,33,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_wateroflife.txt
9,35,16,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch77.txt
9,36,6,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch2.txt
9,37,17,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch92.txt
9,38,4,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch50.txt
9,39,5,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch1.txt
9,40,31,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_hanselgretel.txt
9,41,2,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch2.txt
9,42,1,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch1.txt
9,43,34,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch1.txt
10,1,21,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_redheadedleague.txt
10,2,19,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/conrad_secret_ch2.txt
10,3,29,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch2.txt
10,4,27,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch1.txt
10,5,22,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_scandalbohemia.txt
10,6,40,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch2.txt
10,7,24,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch2.txt
10,8,25,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch48.txt
10,9,28,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch18.txt
10,10,33,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_wateroflife.txt
10,11,38,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch1.txt
10,12,30,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch23.txt
10,13,20,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_caseofidentity.txt
10,14,8,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch41.txt
10,15,6,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch2.txt
10,16,4,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch50.txt
10,17,7,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch27.txt
10,18,41,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch21.txt
10,19,39,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch15.txt
10,20,23,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch1.txt
10,21,3,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch40.txt
10,22,10,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch15.txt
10,23,31,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_hanselgretel.txt
10,24,26,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch73.txt
10,25,36,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch14.txt
10,26,32,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_snowdrop.txt
10,27,13,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_angels_ch2_4.txt
10,28,37,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch2.txt
10,29,34,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch1.txt
10,30,5,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch1.txt
10,31,43,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/stevenson_treasure_ch2.txt
10,32,18,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/conrad_secret_ch1.txt
10,33,9,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch1.txt
10,34,1,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch1.txt
10,35,16,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch77.txt
10,36,2,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch2.txt
10,37,35,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch12.txt
10,38,11,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch2.txt
10,39,17,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch92.txt
10,40,15,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch1.txt
10,41,12,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_angels_ch1.txt
10,42,42,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/stevenson_treasure_ch1.txt
10,43,14,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch0.txt
11,1,10,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch15.txt
11,2,31,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_hanselgretel.txt
11,3,22,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_scandalbohemia.txt
11,4,32,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_snowdrop.txt
11,5,21,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_redheadedleague.txt
11,6,39,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch15.txt
11,7,43,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/stevenson_treasure_ch2.txt
11,8,36,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch14.txt
11,9,9,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch1.txt
11,10,38,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch1.txt
11,11,11,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch2.txt
11,12,35,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch12.txt
11,13,41,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch21.txt
11,14,19,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/conrad_secret_ch2.txt
11,15,42,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/stevenson_treasure_ch1.txt
11,16,33,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_wateroflife.txt
11,17,25,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch48.txt
11,18,28,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch18.txt
11,19,27,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch1.txt
11,20,14,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch0.txt
11,21,20,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_caseofidentity.txt
11,22,18,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/conrad_secret_ch1.txt
11,23,29,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch2.txt
11,24,40,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch2.txt
11,25,12,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_angels_ch1.txt
11,26,7,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch27.txt
11,27,37,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch2.txt
11,28,15,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch1.txt
11,29,34,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/lewis_lionwitch_ch1.txt
11,30,26,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch73.txt
11,31,4,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch50.txt
11,32,24,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch2.txt
11,33,13,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_angels_ch2_4.txt
11,34,8,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch41.txt
11,35,2,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch2.txt
11,36,6,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch2.txt
11,37,30,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch23.txt
11,38,23,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch1.txt
11,39,17,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch92.txt
11,40,16,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch77.txt
11,41,5,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch1.txt
11,42,1,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch1.txt
11,43,3,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch40.txt
12,1,40,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch2.txt
12,2,39,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch15.txt
12,3,38,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/meyer_twilight_ch1.txt
12,4,22,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_scandalbohemia.txt
12,5,21,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_redheadedleague.txt
12,6,17,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch92.txt
12,7,20,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_caseofidentity.txt
12,8,10,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch15.txt
